kepoi_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_period_err2,koi_time0bk,koi_time0bk_err2,koi_impact,koi_impact_err2,koi_duration,koi_duration_err2,koi_depth,koi_prad_err1,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_slogg,koi_srad,koi_srad_err2,ra,dec,koi_kepmag,koi_prad
K03162.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.716709761,-1.112e-06,132.05103,-0.00131,0.986,-0.729,0.6969,-0.0602,68.4,0.28,2394.0,7725.24,21.2,1.0,6109.0,4.229,1.173,-0.259,282.19479,46.522888,10.047,1.42
K04612.01,FALSE POSITIVE,FALSE POSITIVE,0.0,4.1083812,-6.559e-05,134.8932,-0.0149,0.148,-0.147,3.279,-0.228,352.8,0.46,1058.0,295.63,11.4,1.0,5730.0,4.545,0.87,-0.081,296.90204,43.839821,15.771,1.62
K04613.01,CONFIRMED,CANDIDATE,0.934,1.962282625,-9.845e-06,131.53585,-0.00404,0.169,-0.169,1.45,-0.128,68.3,0.22,1448.0,1038.36,12.9,1.0,5726.0,4.418,0.979,-0.146,296.58755,47.207161,13.885,0.81
K04614.01,CANDIDATE,CANDIDATE,0.999,6.4546845,-0.0001022,135.5436,-0.013,0.93,-0.682,3.071,-0.352,69.9,0.44,1244.0,565.72,10.8,1.0,6474.0,4.243,1.362,-0.263,281.73087,43.282341,13.784,1.38
K04615.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.04588635,-1.177e-05,131.9887,-0.0091,0.204,-0.204,2.833,-0.637,102.7,0.36,1972.0,3582.91,13.2,1.0,6249.0,4.428,1.076,-0.118,293.21414,45.82597,15.805,1.1
K04685.01,CANDIDATE,CANDIDATE,0.815,0.494247662,-1.744e-06,131.84441,-0.00296,0.366,-0.366,1.2443,-0.0847,224.9,0.39,2257.0,6096.15,18.1,1.0,5763.0,4.484,0.998,-0.093,295.73773,38.903912,15.666,1.51
K04686.01,CANDIDATE,CANDIDATE,0.506,11.8299383,-0.0002073,138.3039,-0.0143,0.502,-0.281,5.168,-0.428,41.4,0.31,1177.0,453.44,11.7,1.0,5747.0,3.802,2.431,-0.901,298.90576,41.04261,12.327,1.6
K04687.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,419.92898,-0.02934,134.7701,-0.0567,0.0299,-0.0297,14.55,-1.6,233.5,0.56,255.0,1.0,7.5,1.2398837469260005,6047.0,4.431,0.988,-0.117,295.53461,48.677391,14.755,1.51
K04688.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.23521458,-1.936e-05,131.9681,-0.0197,0.458,-0.458,0.918,-0.94,89.5,0.25,1713.0,2032.78,5.0,1.0,5999.0,4.494,0.959,-0.102,295.82114,39.975479,15.637,0.93
K04689.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.085229874,-6.39e-06,132.10036,-0.00435,0.439,-0.439,0.652,-0.224,238.1,0.37,1632.0,1675.45,7.6,1.0,5713.0,4.554,0.851,-0.078,298.15717,47.331268,15.959,1.37
K04476.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.540379557,-9.028e-06,132.00637,-0.00564,0.329,-0.329,2.026,-0.157,76.9,0.2,1581.0,1481.09,14.6,1.0,5812.0,4.408,0.914,-0.151,286.94647,38.885189,14.298,0.81
K04477.01,CANDIDATE,CANDIDATE,0.999,5.30179786,-4.201e-05,135.9927,-0.00532,0.357,-0.357,2.24,-0.155,197.2,0.33,973.0,211.8,11.5,2.0,5749.0,4.547,0.864,-0.078,289.10422,41.69014,15.466,1.22
K03158.01,CONFIRMED,CANDIDATE,1.0,3.60011712,-1.624e-05,133.25983,-0.00355,0.025,-0.025,2.396,-0.112,50.2,0.04,938.0,182.81,21.6,5.0,5051.0,4.562,0.721,-0.031,289.75229,41.634605,8.717,0.5
K04477.02,CONFIRMED,CANDIDATE,0.973,9.32867952,-3.812e-05,135.87513,-0.00352,0.035,-0.035,1.572,-0.0939,354.4,0.44,806.0,99.6,12.7,1.0,5749.0,4.547,0.864,-0.078,289.10422,41.69014,15.466,1.62
K04478.01,CONFIRMED,CANDIDATE,1.0,6.38671206,-2.762e-05,131.52991,-0.00368,0.015,-0.015,1.201,-0.109,223.7,0.11,811.0,102.25,11.6,1.0,5071.0,4.505,0.811,-0.088,296.02225,44.732658,14.58,1.19
K04545.01,CANDIDATE,CANDIDATE,0.619,0.849362238,-4.803e-06,132.14191,-0.00472,0.453,-0.256,1.36,-0.115,114.9,0.08,1498.0,1190.04,11.9,1.0,4973.0,4.595,0.788,-0.053,291.45813,47.15863,15.357,0.85
K07725.01,FALSE POSITIVE,FALSE POSITIVE,0.0,322.48381,-0.0126,189.1585,-0.0224,0.938,-0.608,22.99,-1.7,1023.4,1.07,259.0,1.06,27.0,1.0,5968.0,4.534,0.881,-0.09,298.93066,40.419102,14.76,3.5
K04548.01,CANDIDATE,CANDIDATE,1.0,61.083322,-0.001918,132.494,-0.0248,0.649,-0.44,10.396,-0.882,227.5,0.26,465.0,11.01,11.5,1.0,5803.0,4.444,1.015,-0.065,288.12555,38.347431,14.748,1.61
K04904.01,CANDIDATE,CANDIDATE,0.995,3.5944891,-3.353e-05,132.36207,-0.00779,0.041,-0.041,2.557,-0.269,89.9,0.14,1178.0,455.99,10.4,1.0,5523.0,4.364,1.046,-0.126,284.72797,45.064968,15.033,0.98
K04905.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.739404894,-2.567e-06,131.69907,-0.00296,0.077,-0.077,1.753,-0.11,246.8,0.06,1256.0,589.06,21.0,1.0,4205.0,4.635,0.624,-0.06,296.09058,50.408772,15.962,0.94
K04906.01,CANDIDATE,CANDIDATE,1.0,4.8608059,-5.864e-05,135.76776,-0.0091,0.374,-0.374,1.966,-0.287,252.1,0.27,925.0,172.76,8.9,1.0,5541.0,4.6,0.757,-0.056,297.05664,46.08353,15.933,1.21
K04907.01,CANDIDATE,CANDIDATE,0.965,4.04481159,-4.026e-05,133.60007,-0.00739,0.393,-0.393,2.479,-0.29,33.0,0.21,1325.0,729.15,7.5,1.0,6358.0,4.359,1.141,-0.156,288.39761,40.6269,13.778,0.67
K04908.01,FALSE POSITIVE,FALSE POSITIVE,0.0,25.949641315,-0.002147863706805708,148.9825267,-0.009932560537870474,0.945,-0.3325574643249177,11.6411,-0.33994151372118553,67.8,1.15,753.0,76.14,7.6,1.0,5109.0,3.873,1.922,-1.074,293.68207,39.01112,13.956,2.06
K07702.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.71051215,-8.401e-06,131.65812,-0.00402,0.057,-0.057,1.284,-0.132,42.2,0.31,2004.0,3820.16,11.2,1.0,5925.0,3.989,1.589,-0.708,286.112,39.80323,13.095,1.04
K03296.01,CONFIRMED,CANDIDATE,0.956,62.869463,-0.001024,166.0137,-0.0124,0.954,-0.671,6.842,-0.299,341.7,0.06,349.0,3.51,16.2,1.0,4762.0,4.535,0.781,-0.045,282.42303,46.014019,14.591,1.96
K03298.01,CONFIRMED,CANDIDATE,0.99,29.9632816,-0.0001998,149.94353,-0.00538,0.855,-0.594,2.6,-0.128,893.2,0.18,391.0,5.55,17.7,1.0,4463.0,4.623,0.638,-0.057,285.5578,44.010792,15.947,2.24
K01196.02,CONFIRMED,CANDIDATE,0.971,11.63486009,-8.875e-05,140.50071,-0.00618,0.053,-0.053,5.466,-0.169,292.3,0.4,961.0,201.96,18.4,2.0,5570.0,4.066,1.548,-0.391,292.92276,38.47728,15.035,2.61
K07712.01,CANDIDATE,CANDIDATE,0.794,4.8302364,-0.0001295,134.9522,-0.0163,0.316,-0.316,7.983,-0.524,22.5,0.37,1453.0,1052.42,11.6,2.0,5086.0,3.678,2.247,-0.269,286.69318,40.170109,11.994,1.06
K04763.01,CANDIDATE,CANDIDATE,0.903,56.446465,-0.001205,170.59,-0.0159,0.874,-0.647,7.371,-0.395,147.9,0.46,522.0,17.5,12.4,1.0,5995.0,4.337,1.117,-0.201,284.38248,44.308231,14.046,1.57
K04764.01,CANDIDATE,CANDIDATE,0.961,31.4202111,-0.0004258,132.7457,-0.0118,0.075,-0.075,4.021,-0.271,390.5,0.21,471.0,11.6,10.6,1.0,5269.0,4.603,0.748,-0.06,292.18646,41.328041,15.809,1.45
K04765.01,CONFIRMED,CANDIDATE,0.919,10.8118317,-0.0001288,137.13426,-0.00858,0.896,-0.68,2.627,-0.262,76.8,0.21,922.0,170.74,9.5,1.0,6025.0,4.331,1.196,-0.12,297.32889,47.815472,13.385,1.24
K04766.01,CANDIDATE,CANDIDATE,1.0,5.56676609,-3.035e-05,132.49956,-0.00452,0.392,-0.392,1.812,-0.145,173.8,0.06,859.0,128.51,12.0,1.0,5032.0,4.479,0.859,-0.071,290.46756,40.056438,15.223,1.12
K04767.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.208528832,-5.876e-06,131.97963,-0.00469,0.039,-0.039,1.336,-0.144,180.8,0.39,1725.0,2084.15,10.6,1.0,6072.0,4.51,0.923,-0.097,295.10959,41.07579,15.912,1.25
K07718.01,FALSE POSITIVE,FALSE POSITIVE,0.116,208.18711785,-0.002147863706805708,146.5337609,-0.009932560537870474,0.321,-0.3325574643249177,2.5404,-0.33994151372118553,394.7,0.0,307.0,2.1,4.2,2.0,5780.0,4.438,1.0,-0.3948059586631486,298.46381,40.216812,12.793,1.99
K04837.01,CANDIDATE,CANDIDATE,0.989,5.38613715,-4.889e-05,133.95782,-0.00696,0.197,-0.197,1.943,-0.207,169.3,0.12,846.0,121.37,8.9,1.0,5516.0,4.669,0.656,-0.041,298.12167,40.81358,15.347,0.86
K04838.01,CANDIDATE,CANDIDATE,0.965,13.2965044,-0.0004073,136.5669,-0.0119,0.902,-0.684,5.68,-1.2,133.4,0.07,488.0,13.42,9.1,1.0,4352.0,4.671,0.613,-0.05,284.26859,44.19754,15.073,0.88
K04839.01,CANDIDATE,CANDIDATE,0.753,21.8420304,-0.0002661,150.82731,-0.0092,0.208,-0.208,3.843,-0.233,79.5,0.44,1016.0,251.46,9.5,1.0,6194.0,3.813,2.241,-1.217,298.40958,45.461639,13.547,2.01
K04909.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.65320144,-1.603e-05,132.40988,-0.00787,0.148,-0.148,1.525,-0.536,132.1,0.06,1059.0,296.8,6.7,1.0,4544.0,4.609,0.661,-0.058,290.26178,37.787189,15.762,0.74
K04910.01,FALSE POSITIVE,FALSE POSITIVE,0.072,3.37487541,-4.066e-05,132.48977,-0.00995,0.389,-0.389,3.085,-0.335,53.8,0.24,1287.0,649.96,8.3,1.0,6181.0,4.464,1.006,-0.108,300.75897,45.71788,13.858,0.75
K03223.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.962825082,-3.249e-06,132.21375,-0.0036,0.088,-0.088,2.8464,-0.0986,118.1,1.06,3265.0,26811.24,40.7,1.0,4898.0,3.212,4.928,-1.516,297.62054,40.76302,12.173,5.18
K04911.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,309.494217,-0.008236,375.9225,-0.0119,0.0542,-0.0542,13.716,-0.495,292.0,1.25,399.0,6.01,14.5,1.2398837469260005,6908.0,4.085,1.614,-0.419,286.0275,37.89447,12.512,2.79
K04912.01,CANDIDATE,CANDIDATE,0.969,0.876850385,-7.718e-06,131.77033,-0.00832,0.049,-0.049,1.534,-0.225,59.2,0.23,2543.0,9858.55,9.7,1.0,6102.0,4.069,1.756,-0.406,297.19199,40.387951,14.878,1.35
K03300.01,FALSE POSITIVE,FALSE POSITIVE,0.0,24.2382519,-0.0002917,136.62118,-0.00859,0.82,-0.585,2.703,-0.24,465.5,0.66,597.0,29.92,11.3,2.0,5763.0,4.527,0.904,-0.073,291.28296,43.608238,15.752,2.19
K03300.02,FALSE POSITIVE,FALSE POSITIVE,0.0,24.2416103,-0.0005531,155.0323,-0.0188,0.069,-0.068,5.137,-0.975,323.4,0.49,596.0,29.92,10.8,1.0,5763.0,4.527,0.904,-0.073,291.28296,43.608238,15.752,1.61
K07703.01,CANDIDATE,CANDIDATE,0.255,413.51856,-0.01904,374.3587,-0.0287,0.019,-0.019,10.395,-1.0,391.1,0.61,254.0,0.98,7.9,1.0,6031.0,4.45,0.992,-0.111,290.38721,39.829941,15.106,1.96
K03301.01,CANDIDATE,CANDIDATE,1.0,20.7106368,-0.0002187,140.89982,-0.00883,0.604,-0.391,2.693,-0.27,142.5,0.3,626.0,36.18,11.0,1.0,5631.0,4.478,0.901,-0.104,292.62964,44.283119,14.18,1.12
K03302.01,FALSE POSITIVE,FALSE POSITIVE,0.001,69.3788597,-0.0006638,154.19137,-0.00923,0.539,-0.313,3.807,-0.232,530.4,0.6,421.0,7.4,16.8,1.0,5806.0,4.529,0.874,-0.084,291.97253,44.12999,14.854,2.07
K03303.01,CONFIRMED,CANDIDATE,0.979,29.3493852,-0.0001755,148.46564,-0.00461,0.75,-0.523,4.313,-0.156,659.2,0.22,451.0,9.81,20.3,1.0,4987.0,4.613,0.722,-0.058,285.83047,43.198391,15.689,2.02
K04768.01,CANDIDATE,CANDIDATE,0.957,3.43633133,-8.724e-06,132.42697,-0.00187,0.114,-0.114,0.675,-0.111,473.5,0.12,945.0,188.22,14.5,1.0,5201.0,4.616,0.651,-0.057,296.78934,47.234531,15.71,1.44
K04769.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,449.57274,-0.0185,153.3061,-0.0206,0.2059,-0.2057,9.328,-0.876,221.4,1.45,333.0,2.89,14.1,1.2398837469260005,5691.0,3.842,2.079,-0.951,289.43906,41.492977,13.679,3.08
K04770.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,245.059374,-0.005436,301.678,-0.0132,0.0927,-0.0927,9.549,-0.601,165.0,0.66,356.0,3.81,15.1,1.2398837469260005,6036.0,4.127,1.265,-0.394,293.81812,45.20153,12.854,1.63
K04771.01,CANDIDATE,CANDIDATE,0.919,142.703888,-0.002266,212.0311,-0.0103,0.062,-0.062,5.808,-0.333,225.5,0.71,440.0,8.88,11.0,1.0,6701.0,4.326,1.289,-0.154,289.68073,49.745831,13.964,1.95
K04772.01,CANDIDATE,CANDIDATE,0.866,3.38080537,-3.232e-05,133.94842,-0.00894,0.067,-0.067,3.275,-0.21,200.9,0.28,1362.0,814.73,11.6,1.0,6072.0,4.343,1.193,-0.123,301.57855,44.31218,15.514,1.69
K04840.01,CANDIDATE,CANDIDATE,0.981,10.4716194,-0.0001534,136.2877,-0.0118,0.184,-0.184,4.512,-0.283,123.9,0.27,1035.0,271.12,11.7,1.0,5812.0,4.083,1.574,-0.331,282.09314,42.160271,14.486,1.74
K03214.01,CONFIRMED,CANDIDATE,1.0,11.49500229,-8.821e-05,141.27511,-0.00635,0.911,-0.613,7.602,-0.165,51.4,0.3,1105.0,351.79,22.9,1.0,6033.0,3.985,1.788,-0.571,298.67377,43.795479,12.014,1.53
K04841.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.708726708,-2.175e-06,132.08629,-0.00268,0.28,-0.28,0.753,-0.0905,313.6,0.05,1302.0,684.35,13.4,2.0,4607.0,4.733,0.515,-0.039,299.54672,40.681911,15.986,0.92
K04842.01,FALSE POSITIVE,FALSE POSITIVE,0.48376823014383996,283.72675,-0.04667,392.671,-0.0908,0.3461,-0.3461,15.49,-3.2,84.6,0.69,341.0,3.2,9.3,1.2398837469260005,6496.0,4.301,1.257,-0.197,289.08319,51.47406,12.768,1.18
K04843.01,FALSE POSITIVE,FALSE POSITIVE,0.0,373.60683,-0.01688,246.5809,-0.0253,0.588,-0.373,8.752,-0.948,534.8,0.8,271.0,1.28,9.3,1.0,6184.0,4.448,1.038,-0.111,281.86789,47.256649,15.256,2.5
K04913.01,CANDIDATE,CANDIDATE,0.798,6.78788113,-8.153e-05,136.3345,-0.00986,0.022,-0.022,2.26,-0.351,73.1,0.39,1679.0,1875.92,7.8,2.0,6537.0,3.76,2.829,-1.067,283.6788,41.096882,13.36,2.44
K04914.01,CANDIDATE,CANDIDATE,1.0,5.47455167,-5.691e-05,133.55529,-0.00945,0.931,-0.726,3.71,-0.281,73.2,0.23,1155.0,419.95,10.8,1.0,5611.0,4.19,1.312,-0.257,296.40094,50.558338,14.211,1.4
K03224.01,CANDIDATE,CANDIDATE,1.0,3.43861067,-1.861e-05,132.68641,-0.00503,0.629,-0.497,1.264,-0.177,46.8,0.21,1348.0,779.48,9.5,1.0,5383.0,4.112,1.401,-0.457,281.32745,47.584869,12.192,1.01
K03225.01,CANDIDATE,CANDIDATE,0.867,4.8754765,-3.976e-05,133.29167,-0.00752,0.084,-0.084,1.902,-0.251,39.6,0.16,1180.0,458.62,8.8,1.0,5513.0,4.179,1.286,-0.358,289.67175,38.297871,12.207,0.8
K03226.01,FALSE POSITIVE,FALSE POSITIVE,0.996,4.29388808,-3.157e-05,133.51002,-0.00607,0.272,-0.272,3.618,-0.173,110.6,0.31,1532.0,1302.16,17.9,1.0,6615.0,4.173,1.574,-0.216,294.89734,40.798168,12.209,1.68
K03305.01,CONFIRMED,CANDIDATE,0.97,65.6491001,-0.000713,174.79319,-0.00842,0.038,-0.038,7.298,-0.208,983.9,0.52,390.0,5.48,20.5,1.0,5436.0,4.573,0.819,-0.073,296.39752,42.396919,15.858,2.52
K03306.01,CONFIRMED,CANDIDATE,1.0,25.1593389,-0.0004236,153.0404,-0.0113,0.035,-0.035,5.198,-0.282,358.1,0.53,619.0,34.7,13.1,1.0,5973.0,4.506,0.935,-0.093,294.4873,42.00692,15.759,1.76
K03307.01,CANDIDATE,CANDIDATE,0.964,10.5071781,-0.0001082,139.66432,-0.00791,0.232,-0.232,2.68,-0.262,271.8,0.24,737.0,69.76,11.1,1.0,5290.0,4.46,0.865,-0.113,294.13626,41.456692,15.654,1.41
K03308.01,CONFIRMED,CANDIDATE,1.0,31.7787564,-0.0002105,136.76929,-0.0051,0.29,-0.29,8.093,-0.16,262.0,0.41,564.0,23.96,25.9,1.0,5638.0,4.391,0.928,-0.168,287.23569,38.754162,14.159,1.5
K07704.01,CANDIDATE,CANDIDATE,0.937,5.4398033,-0.0001046,135.1594,-0.0169,0.136,-0.136,3.256,-0.371,85.5,0.32,1112.0,361.47,8.4,1.0,6108.0,4.43,1.08,-0.125,290.46088,39.837212,14.829,1.0
K03205.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.332568744,-6.486e-06,132.04697,-0.00447,0.751,-0.512,3.755,-0.142,24.1,0.12,1941.0,3346.25,29.1,1.0,6620.0,4.411,1.081,-0.123,295.19992,46.814621,11.834,0.58
K04772.02,CONFIRMED,CANDIDATE,0.48376823014383996,9.0194714,-0.0004334,139.9234,-0.0379,0.2805,-0.2803,5.92,-0.866,191.6,0.47,789.0,91.74,7.2,1.2398837469260005,5775.0,4.59,0.768,-0.056,301.57855,44.31218,15.514,1.07
K04773.01,CANDIDATE,CANDIDATE,0.52,8.8493948,-0.0001224,139.786,-0.0106,0.819,-0.574,6.928,-0.316,43.8,0.13,978.0,216.18,12.1,2.0,6095.0,4.349,1.11,-0.119,296.8432,43.697441,13.556,0.82
K04774.01,CANDIDATE,CANDIDATE,0.986,51.567801,-0.0006141,168.873,-0.0107,0.554,-0.346,5.514,-0.29,210.1,0.24,433.0,8.3,13.5,1.0,5285.0,4.467,0.876,-0.12,295.12238,39.391033,13.882,1.3
K04775.01,CANDIDATE,CANDIDATE,0.625,16.4491515,-0.0002729,145.7441,-0.0142,0.866,-0.586,6.696,-0.445,70.9,0.58,1036.0,272.9,11.0,1.0,5334.0,3.712,2.789,-1.097,292.40323,44.782009,12.999,2.75
K04844.01,CANDIDATE,CANDIDATE,0.862,0.428046051,-1.093e-06,131.83682,-0.00206,0.041,-0.041,0.776,-0.13,126.0,0.13,2017.0,3877.26,14.1,1.0,5285.0,4.566,0.775,-0.069,286.14777,38.241798,15.247,0.87
K04845.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.814278961,-5.17e-06,131.64806,-0.006,0.451,-0.451,2.087,-0.171,72.0,0.19,1762.0,2284.94,13.0,1.0,5537.0,4.539,0.886,-0.074,292.50577,49.331959,15.367,0.76
K04846.01,CANDIDATE,CANDIDATE,0.0,19.254536,-0.0003153,148.0172,-0.014,0.806,-0.566,4.754,-0.333,186.0,0.35,625.0,36.02,9.2,2.0,5668.0,4.545,0.868,-0.078,298.28214,44.27206,15.23,1.32
K04847.01,FALSE POSITIVE,FALSE POSITIVE,0.0,2.1890751,-1.61e-05,132.09378,-0.00634,0.048,-0.048,2.365,-0.169,94.8,0.27,1399.0,906.2,12.6,1.0,6077.0,4.526,0.891,-0.091,285.92587,39.669209,14.92,0.87
K04848.01,CANDIDATE,CANDIDATE,0.48376823014383996,384.6961,-0.01226,365.0874,-0.0142,0.5221,-0.4765,6.167,-0.611,787.0,0.12,157.0,0.14,8.2,1.2398837469260005,4228.0,4.64,0.623,-0.067,284.76764,45.341228,15.677,1.78
K03227.01,FALSE POSITIVE,FALSE POSITIVE,0.0,2.42649862,-1.708e-05,133.70347,-0.00612,0.673,-0.459,2.014,-0.251,29.2,0.16,1638.0,1705.27,15.2,1.0,6033.0,4.176,1.316,-0.327,298.40298,45.29723,12.222,0.75
K03230.01,FALSE POSITIVE,FALSE POSITIVE,0.0,8.80854183,-6.062e-05,134.02712,-0.00361,0.993,-0.136,34.7564,0.0,174.7,0.55,1000.0,236.05,137.3,1.0,6017.0,4.3,1.21,-0.2,295.71942,45.747559,12.239,2.69
K07719.01,FALSE POSITIVE,FALSE POSITIVE,0.083,219.74735,-0.01827,239.9455,-0.0631,0.097,-0.097,22.48,-1.5,190.4,1.93,427.0,7.82,12.7,1.0,5127.0,3.602,2.38,-1.737,285.28674,40.342339,12.821,3.24
K03231.01,FALSE POSITIVE,FALSE POSITIVE,0.0,19.7639874,-0.0005961,134.17,-0.0207,0.489,-0.281,12.319,-0.715,51.3,0.32,900.0,155.45,13.5,1.0,6195.0,4.072,1.617,-0.538,298.35858,47.638592,12.25,1.19
K03232.01,CONFIRMED,CANDIDATE,0.996,6.05919881,-3.212e-05,133.67437,-0.00423,0.438,-0.234,1.365,-0.141,154.2,0.18,976.0,214.55,11.7,1.0,5734.0,4.462,0.962,-0.074,282.11783,46.22393,12.253,1.21
K00279.03,CONFIRMED,CANDIDATE,0.984,7.5143967,-0.0001952,136.1851,-0.0203,0.399,-0.399,4.865,-0.579,36.3,0.06,1199.0,488.52,9.8,3.0,6206.0,4.159,1.573,-0.111,295.48651,51.0135,11.684,0.96
K01196.03,CONFIRMED,CANDIDATE,0.912,33.1981761,-0.0003758,142.09873,-0.00939,0.826,-0.571,4.709,-0.295,336.7,0.5,678.0,49.9,11.8,3.0,5570.0,4.066,1.548,-0.391,292.92276,38.47728,15.035,3.21
K03308.02,CONFIRMED,CANDIDATE,0.96,5.32784157,-4.29e-05,133.55005,-0.00635,0.116,-0.116,4.696,-0.187,87.2,0.24,1023.0,259.32,15.9,2.0,5638.0,4.391,0.928,-0.168,287.23569,38.754162,14.159,0.86
K03310.01,CANDIDATE,CANDIDATE,0.904,20.5512722,-0.0001597,141.087,-0.00573,0.946,-0.676,4.639,-0.134,191.2,0.18,607.0,32.01,20.0,1.0,5401.0,4.464,0.918,-0.073,288.80457,50.99062,13.55,1.64
K03311.01,CONFIRMED,CANDIDATE,1.0,31.827649,-0.0001355,134.59995,-0.00353,0.785,-0.538,1.639,-0.115,520.0,0.79,668.0,47.21,16.4,1.0,4774.0,3.838,1.954,-1.238,289.81934,51.90485,14.41,4.98
K04776.01,CANDIDATE,CANDIDATE,0.969,7.5861587,-0.0001204,132.7988,-0.0127,0.858,-0.585,4.32,-0.368,116.8,0.24,928.0,175.29,10.8,1.0,5934.0,4.444,0.871,-0.139,299.34955,43.8503,14.84,1.07
K04777.01,CONFIRMED,CANDIDATE,0.48376823014383996,0.824000125,-2.811e-06,131.80421,-0.0032,0.7697,-0.4345,0.855,-0.197,183.1,0.07,746.0,73.09,12.3,1.0,3396.0,4.991,0.28,-0.05,287.26215,42.03231,15.896,0.42
K04778.01,FALSE POSITIVE,FALSE POSITIVE,0.965,0.772152075,-3.071e-06,132.2074,-0.00327,1.009,-0.779,1.78,-0.135,43.6,1.45,2966.0,18277.6,13.6,1.0,5951.0,3.787,2.08,-1.258,299.46524,40.89109,13.308,4.44
K07706.01,CANDIDATE,CANDIDATE,0.837,42.049523793,-0.002147863706805708,167.3423568,-0.009932560537870474,0.23,-0.3325574643249177,2.1372,-0.33994151372118553,607.9,0.08,303.0,2.0,5.1,1.0,4281.0,4.761,0.48,-0.064,295.79251,39.89257,15.263,1.19
K04779.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.08469871,-1.002e-05,131.7376,-0.00848,0.672,-0.45,4.077,-0.202,124.0,0.35,1757.0,2247.25,16.9,1.0,5942.0,4.506,0.938,-0.099,293.98932,45.48415,15.824,1.11
K04780.01,CANDIDATE,CANDIDATE,1.0,6.60180003,-8.971e-05,137.476,-0.0107,0.204,-0.204,2.624,-0.322,213.4,0.29,875.0,138.25,8.1,1.0,5591.0,4.559,0.86,-0.069,291.13574,38.90543,15.414,1.25
K04849.01,CANDIDATE,CANDIDATE,0.994,3.19938075,-2.601e-05,133.01116,-0.00607,0.268,-0.268,1.761,-0.197,76.1,0.1,1026.0,262.08,9.8,1.0,5483.0,4.632,0.702,-0.046,287.81729,38.194809,14.261,0.62
K04850.01,CANDIDATE,CANDIDATE,0.999,3.04185157,-1.869e-05,132.50422,-0.00472,0.176,-0.176,1.434,-0.175,69.0,0.21,1184.0,465.54,11.1,1.0,5802.0,4.537,0.857,-0.084,294.33328,42.26413,14.147,0.71
K04851.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.23512429,-1.142e-05,132.00059,-0.00673,0.556,-0.346,4.22,-0.233,15.2,0.05,1642.0,1722.78,15.7,1.0,5798.0,4.507,0.941,-0.043,295.84006,39.931221,11.438,0.38
K07713.01,FALSE POSITIVE,FALSE POSITIVE,0.198,1.381257093,-6.105e-06,131.84079,-0.00371,0.351,-0.351,1.125,-0.134,92.3,0.33,1728.0,2110.47,11.0,1.0,5861.0,4.385,1.131,-0.148,291.38626,40.18026,14.943,1.1
K04852.01,CANDIDATE,CANDIDATE,0.919,1.89873195,-1.107e-05,132.09278,-0.00446,0.197,-0.197,1.382,-0.153,78.0,0.29,1524.0,1279.95,10.2,1.0,5942.0,4.439,1.05,-0.111,284.94226,48.666512,14.457,0.93
K01101.02,CANDIDATE,CANDIDATE,0.48376823014383996,11.39110963,-7.274e-05,137.69665,-0.0054,0.569,-0.3547,2.749,-0.158,593.4,0.21,632.0,37.65,12.1,1.0,4999.0,4.587,0.76,-0.058,294.11566,38.393478,15.681,1.9
K03234.01,CONFIRMED,CANDIDATE,0.993,2.41810158,-1.372e-05,132.38894,-0.0046,0.016,-0.016,2.144,-0.145,46.8,0.15,1602.0,1555.96,13.4,1.0,6258.0,4.307,1.239,-0.135,283.43576,47.06686,12.278,0.85
K03236.01,CANDIDATE,CANDIDATE,0.877,7.13044117,-7.436e-05,135.594,-0.0068,0.068,-0.068,2.566,-0.226,31.9,0.23,1400.0,908.79,10.5,1.0,6312.0,3.964,2.074,-0.494,295.43915,43.676311,12.31,1.18
K03237.01,CONFIRMED,CANDIDATE,0.999,33.4203001,-0.0006669,159.1401,-0.0152,0.789,-0.553,5.307,-0.551,436.6,0.37,581.0,27.02,8.9,1.0,5731.0,4.372,1.066,-0.12,285.33063,42.040428,12.325,2.46
K03239.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.070982122,-7.325e-06,131.98355,-0.00547,0.563,-0.362,1.255,-0.202,43.4,0.23,2122.0,4811.39,9.0,1.0,5717.0,4.109,1.433,-0.473,298.89642,40.477009,12.334,0.98
